Network_Reward,Group_A_Reward,Group_B_Reward,Sup_A_Loss,Sup_B_Loss,tls_1,tls_2,tls_3,tls_4,tls_5,tls_6,tls_7,tls_8
-1677.0,-896.5,-780.5,1.555473669535584,1.4934972720013724,-287.5,-205.5,-184.5,-219.0,-216.5,-228.0,-153.5,-182.5
-1781.0,-1019.0,-762.0,1.5832419491476484,1.5179477143618796,-363.0,-177.0,-232.0,-247.0,-206.5,-206.0,-123.0,-226.5
-1653.5,-840.5,-813.0,1.5797915324568748,1.467688020070394,-257.5,-166.5,-222.0,-194.5,-224.5,-196.5,-162.5,-229.5
-1614.5,-826.0,-788.5,1.5770413115620614,1.4784013690219986,-296.0,-150.5,-189.0,-190.5,-227.5,-254.5,-114.5,-192.0
-1591.5,-861.5,-730.0,1.5670020315382216,1.495067044430309,-230.0,-192.5,-234.5,-204.5,-193.5,-194.0,-159.5,-183.0
-1625.5,-892.5,-733.0,1.6070247060722775,1.4987919078932868,-282.5,-144.5,-237.0,-228.5,-237.0,-193.0,-135.5,-167.5
-1439.5,-712.5,-727.0,1.610942820707957,1.4758035944567787,-241.0,-149.0,-159.5,-163.0,-209.5,-182.5,-161.0,-174.0
-1670.5,-904.0,-766.5,1.5712989143199392,1.5037403484185536,-301.5,-168.5,-206.0,-228.0,-214.0,-232.5,-119.0,-201.0
-1573.0,-846.0,-727.0,1.574079727464252,1.4450317506988843,-293.0,-147.0,-177.0,-229.0,-204.5,-162.0,-147.0,-213.5
-1475.0,-745.5,-729.5,1.5731174858080017,1.4533831473853853,-237.5,-160.0,-182.5,-165.5,-191.5,-202.0,-128.0,-208.0
-1769.5,-942.5,-827.0,1.5653078022930358,1.4421492935882674,-272.0,-218.0,-230.5,-222.0,-242.0,-206.0,-190.5,-188.5
-1627.5,-853.5,-774.0,1.563616614209281,1.4370603265033828,-266.5,-158.5,-198.0,-230.5,-226.0,-194.0,-164.5,-189.5
-1584.5,-796.0,-788.5,1.5478986107640795,1.4199903519617187,-295.0,-137.0,-156.0,-208.0,-171.0,-246.5,-133.0,-238.0
-1859.0,-1018.5,-840.5,1.5765644989079899,1.4265425604250697,-361.5,-190.0,-234.0,-233.0,-237.0,-249.5,-165.5,-188.5
-1740.0,-871.5,-868.5,1.5414098019401232,1.4501960880226559,-297.0,-134.5,-238.0,-202.0,-198.0,-220.5,-200.0,-250.0
-1507.0,-772.0,-735.0,1.6002976086404588,1.4372993151346842,-277.0,-175.0,-174.5,-145.5,-195.0,-253.5,-123.5,-163.0
-1898.5,-948.5,-950.0,1.5611553533209694,1.4666509547167355,-334.5,-195.5,-214.5,-204.0,-275.0,-297.0,-142.0,-236.0
-1598.0,-840.5,-757.5,1.5848020533720653,1.4769742122954792,-267.0,-167.0,-198.0,-208.5,-219.5,-262.0,-133.0,-143.0
-1833.0,-986.5,-846.5,1.5377099209361607,1.4525119281477399,-370.0,-195.0,-192.0,-229.5,-236.5,-228.0,-184.5,-197.5
-1558.0,-859.5,-698.5,1.5812886514597468,1.4441939014527532,-264.0,-166.0,-221.5,-208.0,-176.0,-210.0,-138.0,-174.5
-1629.5,-806.5,-823.0,1.5799025328622924,1.45745110594564,-280.0,-143.5,-206.5,-176.5,-239.0,-208.5,-180.0,-195.5
-1937.0,-1037.5,-899.5,1.5976672879523701,1.4411847233772277,-346.5,-205.5,-235.0,-250.5,-233.0,-223.0,-202.0,-241.5
-1684.5,-881.5,-803.0,1.582202012009091,1.4340114918020037,-282.5,-166.0,-223.5,-209.5,-224.5,-236.0,-160.5,-182.0
-1669.5,-853.5,-816.0,1.6082747119996283,1.4194964960217475,-259.0,-141.5,-210.0,-243.0,-234.0,-222.5,-155.0,-204.5
-1542.0,-803.0,-739.0,1.613563983142376,1.46155081556903,-259.5,-161.5,-203.5,-178.5,-235.5,-193.5,-140.5,-169.5
-1610.0,-807.5,-802.5,1.604231964217292,1.4378751546144486,-282.0,-164.0,-195.0,-166.5,-256.5,-237.0,-125.0,-184.0
-1671.0,-936.5,-734.5,1.5841381730304824,1.4198420046104325,-261.0,-180.0,-264.0,-231.5,-193.5,-220.0,-134.5,-186.5
-1701.5,-888.5,-813.0,1.6101708339320289,1.4299003862672381,-325.0,-157.0,-199.5,-207.0,-248.5,-224.0,-137.5,-203.0
-1536.5,-785.5,-751.0,1.5777645516726706,1.3994270715448591,-251.5,-134.5,-206.5,-193.0,-227.0,-191.0,-157.0,-176.0
-1577.0,-800.0,-777.0,1.5928698314560785,1.4114896539184782,-245.0,-156.5,-195.0,-203.5,-224.0,-240.5,-143.5,-169.0
-1767.0,-908.5,-858.5,1.5608289821280374,1.4194632111324204,-298.0,-185.5,-191.0,-234.0,-276.5,-242.5,-142.5,-197.0
-1666.5,-901.5,-765.0,1.592039124502076,1.3925016058815851,-256.0,-160.0,-252.0,-233.5,-202.0,-203.0,-181.0,-179.0
-1629.0,-864.0,-765.0,1.6041169241070747,1.4216656830575731,-252.5,-178.0,-202.0,-231.5,-214.0,-212.5,-153.5,-185.0
-1633.5,-916.0,-717.5,1.5523186436957783,1.426395103169812,-290.5,-181.0,-265.5,-179.0,-199.0,-204.0,-136.0,-178.5
-1596.0,-819.5,-776.5,1.595610615114371,1.4285785630345345,-244.5,-220.5,-185.0,-169.5,-224.5,-221.0,-138.5,-192.5
-1629.0,-825.5,-803.5,1.596518862578604,1.4227788143687778,-242.0,-165.0,-225.0,-193.5,-225.5,-220.0,-148.0,-210.0
-1586.5,-794.0,-792.5,1.5858279609017902,1.4657828273044693,-238.0,-171.5,-182.5,-202.0,-236.0,-219.0,-142.5,-195.0
-1558.0,-780.5,-777.5,1.5750339277916485,1.4161181370417277,-234.0,-152.5,-206.0,-188.0,-209.0,-192.5,-146.0,-230.0
-1694.5,-874.0,-820.5,1.5739669763379627,1.4414836552408006,-303.0,-157.5,-217.0,-196.5,-219.5,-225.5,-148.5,-227.0
-1748.0,-936.5,-811.5,1.5861412410934765,1.4258041419916683,-277.0,-162.5,-267.0,-230.0,-237.0,-199.0,-150.5,-225.0
-1559.0,-804.0,-755.0,1.5835853578315842,1.4411482870578767,-249.0,-151.0,-188.5,-215.5,-236.5,-197.0,-135.5,-186.0
-1604.5,-866.5,-738.0,1.5690299100346035,1.422850493590037,-284.0,-163.5,-202.5,-216.5,-195.5,-177.0,-167.5,-198.0
-1573.5,-806.0,-767.5,1.5479900954498185,1.4249135201176009,-242.0,-164.5,-199.0,-200.5,-243.0,-223.5,-133.5,-167.5
-1547.0,-829.0,-718.0,1.5447462734248902,1.4757738747530513,-263.5,-122.0,-221.0,-222.5,-183.0,-185.5,-134.0,-215.5
-1555.0,-813.5,-741.5,1.5459386558996306,1.440306698448128,-251.0,-171.5,-196.5,-194.5,-185.5,-224.0,-157.5,-174.5
-1743.0,-923.5,-819.5,1.5608228337433603,1.3915080000956854,-286.0,-171.0,-263.5,-203.0,-219.5,-229.5,-141.0,-229.5
-1800.5,-952.5,-848.0,1.5503384025560485,1.383854609562291,-294.5,-195.5,-231.5,-231.0,-238.0,-206.0,-187.5,-216.5
-1581.0,-779.0,-802.0,1.5451412406232623,1.4109161022636625,-264.5,-136.0,-183.0,-195.5,-194.0,-220.0,-144.5,-243.5
-1759.5,-865.0,-894.5,1.5370073513852225,1.4324996607171165,-274.5,-162.5,-252.5,-175.5,-236.0,-251.5,-197.5,-209.5
-1586.0,-847.0,-739.0,1.560173469947444,1.3913443927963576,-236.5,-158.5,-228.5,-223.5,-190.5,-184.0,-165.0,-199.5
-1644.5,-846.0,-798.5,1.5155821109811465,1.4355116171969309,-238.0,-120.5,-259.5,-228.0,-232.5,-200.0,-164.0,-202.0
-1561.5,-804.0,-757.5,1.5225629066427548,1.43535824732648,-235.5,-132.0,-206.5,-230.0,-202.0,-182.5,-157.5,-215.5
-1693.5,-872.0,-821.5,1.5335922082265219,1.4283437106344434,-265.5,-204.0,-210.0,-192.5,-264.5,-202.0,-120.0,-235.0
-1608.5,-818.0,-790.5,1.524424452582995,1.4339480419953665,-250.0,-139.5,-196.5,-232.0,-197.0,-199.0,-161.5,-233.0
-1763.0,-925.5,-837.5,1.5478285261326366,1.414375911321905,-313.5,-184.5,-226.0,-201.5,-271.5,-248.0,-150.0,-168.0
-1726.0,-882.0,-844.0,1.5435519494944148,1.4260697500573265,-290.5,-156.0,-238.5,-197.0,-216.5,-240.5,-158.5,-228.5
-1730.5,-890.5,-840.0,1.5366423264145852,1.448475051091777,-299.0,-170.5,-210.0,-211.0,-232.5,-225.5,-188.0,-194.0
-1772.5,-945.0,-827.5,1.5553164788418345,1.4229467961523268,-307.5,-153.5,-242.5,-241.5,-193.5,-195.0,-205.5,-233.5
-1795.0,-862.5,-932.5,1.5325854011707836,1.4136966857645246,-336.0,-164.0,-193.5,-169.0,-300.0,-254.0,-133.5,-245.0
-1649.5,-883.0,-766.5,1.5232970664898555,1.455863516860538,-355.0,-173.0,-193.5,-161.5,-209.5,-210.5,-146.5,-200.0
-1628.5,-837.5,-791.0,1.5488990631368424,1.4804531017939249,-269.5,-162.5,-226.5,-179.0,-215.0,-202.0,-168.5,-205.5
-1757.5,-899.5,-858.0,1.5228190945254432,1.4716669771406385,-298.5,-156.5,-204.0,-240.5,-231.5,-259.5,-188.0,-179.0
-1718.5,-940.0,-778.5,1.5581035930249425,1.463124181661341,-307.0,-166.5,-284.0,-182.5,-208.0,-206.0,-156.5,-208.0
-1625.5,-841.0,-784.5,1.564677375720607,1.4532883867621422,-285.0,-153.0,-184.0,-219.0,-202.5,-231.0,-146.5,-204.5
-1593.0,-820.0,-773.0,1.5605716917249892,1.489564049243927,-227.0,-166.5,-208.0,-218.5,-205.0,-219.0,-157.0,-192.0
-1641.5,-871.0,-770.5,1.5687741678622034,1.4827257393134965,-274.0,-189.5,-225.0,-182.5,-235.0,-231.5,-126.0,-178.0
-1686.5,-908.5,-778.0,1.5755300245351263,1.4633677795529365,-280.0,-155.5,-242.5,-230.5,-237.5,-188.5,-173.5,-178.5
-1760.0,-897.0,-863.0,1.5811357117361493,1.4601929432815977,-266.5,-156.0,-252.5,-222.0,-226.5,-274.0,-146.5,-216.0
-1612.5,-764.5,-848.0,1.5717960808012221,1.4856945047775905,-215.0,-156.0,-193.5,-200.0,-267.5,-248.0,-152.5,-180.0
-1578.0,-855.0,-723.0,1.584353919658396,1.4776898061235746,-305.5,-175.0,-193.0,-181.5,-218.5,-223.5,-127.0,-154.0
-1739.5,-892.5,-847.0,1.5708923329909643,1.5189713529414601,-294.0,-164.5,-214.5,-219.5,-196.5,-238.5,-165.0,-247.0
-1661.0,-827.0,-834.0,1.5653318928347693,1.4772151640719837,-275.5,-133.0,-216.5,-202.0,-237.5,-240.0,-153.5,-203.0
-1515.5,-732.0,-783.5,1.5476979989144537,1.4853242620825768,-250.0,-145.5,-201.0,-135.5,-221.5,-193.5,-164.0,-204.5
-1669.0,-901.0,-768.0,1.5592754696806272,1.482155318889353,-256.5,-154.5,-258.0,-232.0,-181.0,-203.0,-172.5,-211.5
-1665.5,-894.5,-771.0,1.5517690738042196,1.5273436968525251,-296.0,-187.5,-217.5,-193.5,-235.0,-214.5,-143.0,-178.5
-1552.0,-884.5,-667.5,1.5900257950027783,1.4887029603123665,-295.5,-125.0,-236.0,-228.0,-163.5,-149.5,-139.5,-215.0
-1872.0,-972.5,-899.5,1.5643755164411333,1.4997242861323887,-302.5,-213.0,-258.0,-199.0,-284.0,-285.0,-138.5,-192.0
-1632.5,-914.5,-718.0,1.605120305551423,1.479224371082253,-286.0,-166.0,-217.5,-245.0,-205.5,-200.0,-132.0,-180.5
-1614.5,-865.0,-749.5,1.5660456524954902,1.493249905274974,-327.5,-156.5,-230.0,-151.0,-206.0,-243.0,-112.0,-188.5
-1876.5,-956.0,-920.5,1.5901626221007772,1.476811067925559,-347.5,-173.5,-240.5,-194.5,-243.0,-261.0,-166.5,-250.0
-1715.0,-846.0,-869.0,1.6139778345823288,1.5137394928269916,-282.5,-160.5,-194.0,-209.0,-268.0,-254.0,-161.5,-185.5
-1646.5,-784.5,-862.0,1.5773819165097342,1.4846523801485698,-239.0,-120.5,-208.5,-216.5,-247.5,-245.5,-149.0,-220.0
-1685.0,-869.0,-816.0,1.5851866006851196,1.5456070659889116,-274.5,-133.0,-265.5,-196.0,-262.0,-214.0,-148.0,-192.0
-1597.0,-924.5,-672.5,1.560016571647591,1.5264913441406356,-274.0,-216.5,-198.5,-235.5,-199.0,-203.5,-108.5,-161.5
-1777.5,-936.0,-841.5,1.59975984427664,1.5290909682710965,-344.5,-149.0,-227.0,-215.5,-258.5,-194.0,-173.5,-215.5
-1903.0,-1016.0,-887.0,1.6245938276251157,1.5447344597842958,-281.0,-178.0,-310.5,-246.5,-258.5,-219.5,-184.5,-224.5
-1812.0,-965.0,-847.0,1.6169039396776093,1.4783822420570585,-343.0,-178.5,-199.0,-244.5,-253.0,-226.0,-174.0,-194.0
-1784.5,-918.5,-866.0,1.6045538908905452,1.5210055821471744,-244.5,-185.0,-264.0,-225.0,-220.0,-253.0,-148.5,-244.5
-1588.5,-856.5,-732.0,1.602138959036933,1.5150615678893196,-310.5,-150.5,-206.0,-189.5,-186.0,-245.0,-124.0,-177.0
-1591.0,-830.5,-760.5,1.6349282402131293,1.5318939415944948,-275.5,-132.0,-221.5,-201.5,-235.5,-218.0,-142.5,-164.5
-1595.0,-856.5,-738.5,1.6028450035386614,1.5052974359856712,-266.0,-166.0,-199.0,-225.5,-222.5,-189.5,-130.5,-196.0
-1469.0,-801.0,-668.0,1.6325744936863582,1.49226220432255,-278.5,-149.0,-188.0,-185.5,-192.5,-190.0,-129.5,-156.0
-1747.5,-857.5,-890.0,1.584909791747729,1.4814835182494588,-310.0,-146.5,-217.5,-183.5,-233.5,-264.0,-159.5,-233.0
-1580.5,-853.5,-727.0,1.5861705438958273,1.4973814643091625,-293.5,-148.0,-214.5,-197.5,-209.5,-247.5,-115.0,-155.0
-1553.5,-794.0,-759.5,1.5968926297293768,1.5130693390965462,-250.0,-151.0,-185.0,-208.0,-213.0,-214.5,-129.0,-203.0
-1649.5,-865.5,-784.0,1.63573376569483,1.5106779002481037,-330.0,-157.5,-188.0,-190.0,-240.5,-224.0,-124.5,-195.0
-1732.0,-876.5,-855.5,1.605394153462516,1.4722854604323705,-254.5,-141.0,-222.5,-258.5,-226.0,-244.5,-172.5,-212.5
-1540.0,-748.5,-791.5,1.6010999778906505,1.488385498854849,-224.0,-159.5,-184.5,-180.5,-229.5,-204.5,-151.5,-206.0
-1542.0,-772.5,-769.5,1.605977954301569,1.481015883717272,-229.5,-122.0,-248.5,-172.5,-200.0,-202.0,-159.5,-208.0
-1605.5,-804.0,-801.5,1.6029236790206698,1.4792455577188068,-265.5,-145.0,-212.5,-181.0,-270.5,-236.5,-107.0,-187.5
-1729.5,-879.0,-850.5,1.5958212075961962,1.4789121054940753,-262.0,-174.5,-205.0,-237.5,-248.5,-253.5,-147.0,-201.5
-1487.0,-750.0,-737.0,1.573827903966109,1.4720398854878214,-258.5,-143.0,-175.5,-173.0,-197.5,-240.0,-155.0,-144.5
-1671.5,-821.5,-850.0,1.5909869487086932,1.4879653135935464,-260.0,-142.0,-224.5,-195.0,-247.0,-227.0,-156.5,-219.5
-1594.0,-791.5,-802.5,1.572877137694094,1.4943069530857933,-230.5,-155.5,-208.5,-197.0,-197.0,-225.5,-173.0,-207.0
-1605.5,-825.5,-780.0,1.5816958511869113,1.5092724801765547,-258.5,-156.5,-203.0,-207.5,-200.0,-235.5,-154.5,-190.0
-1709.5,-826.5,-883.0,1.5767368565003077,1.4781227467788591,-185.5,-177.0,-246.5,-217.5,-247.0,-200.0,-217.5,-218.5
-1647.0,-806.5,-840.5,1.5516393886672126,1.5417589311798414,-290.0,-156.0,-166.5,-194.0,-244.5,-242.5,-136.0,-217.5
-1701.5,-884.5,-817.0,1.5283466441763771,1.4697192950381173,-291.0,-158.0,-249.5,-186.0,-225.0,-211.5,-149.5,-231.0
-1747.5,-958.5,-789.0,1.5436066192057398,1.5000078439712525,-311.5,-187.0,-223.0,-237.0,-210.5,-203.5,-129.0,-246.0
-1800.5,-933.0,-867.5,1.5529340508911345,1.4652720688117875,-300.5,-170.0,-225.0,-237.5,-215.5,-256.0,-171.5,-224.5
-1767.0,-900.0,-867.0,1.5539861771795485,1.4966912080844244,-316.5,-171.5,-213.0,-199.0,-259.5,-215.5,-153.0,-239.0
-1550.0,-822.5,-727.5,1.5597174906068378,1.5080268571774165,-255.5,-144.0,-216.0,-207.0,-204.0,-196.5,-156.0,-171.0
-1616.5,-861.0,-755.5,1.5414583921432494,1.4769774890608258,-305.5,-130.5,-214.5,-210.5,-207.0,-196.0,-163.0,-189.5
-1763.5,-991.5,-772.0,1.5254302518235312,1.462129548854298,-332.0,-162.5,-257.0,-240.0,-211.5,-205.5,-157.5,-197.5
-1658.5,-894.0,-764.5,1.5308657412727673,1.4214526461230383,-315.0,-171.0,-197.5,-210.5,-214.0,-231.0,-127.5,-192.0
-1650.5,-911.5,-739.0,1.5358367058965894,1.4392047764526472,-287.5,-164.5,-234.0,-225.5,-216.5,-197.5,-116.5,-208.5
-1403.5,-670.0,-733.5,1.5146157887246874,1.4587195212642352,-224.0,-127.5,-169.0,-149.5,-195.0,-169.5,-151.0,-218.0
-1517.5,-805.5,-712.0,1.5105531165997188,1.4197428658604623,-277.5,-140.5,-185.0,-202.5,-231.0,-191.5,-121.0,-168.5
-1428.5,-713.0,-715.5,1.4996451121237544,1.4047260294357935,-226.0,-135.0,-155.5,-196.5,-178.0,-223.5,-131.0,-183.0
-1669.0,-898.0,-771.0,1.5121195692155096,1.4367515476213562,-304.0,-140.5,-254.0,-199.5,-205.5,-206.5,-148.5,-210.5
-1640.5,-819.5,-821.0,1.4931814342737197,1.3949069178766675,-237.5,-174.5,-214.5,-193.0,-222.0,-234.5,-166.0,-198.5
-1505.5,-720.0,-785.5,1.5027564533882671,1.4238073683447308,-245.5,-136.0,-148.0,-190.5,-247.5,-229.5,-131.0,-177.5
-1722.5,-873.5,-849.0,1.4968289521005418,1.4286056437426142,-320.0,-147.0,-201.0,-205.5,-224.5,-230.0,-192.5,-202.0
-1558.0,-779.0,-779.0,1.5078744252522787,1.454076705376307,-255.5,-160.5,-201.5,-161.5,-219.0,-225.0,-153.5,-181.5
-1739.0,-920.5,-818.5,1.4766852888796065,1.439055019782649,-319.0,-167.0,-200.5,-234.0,-259.0,-219.5,-147.0,-193.0
-1588.5,-827.5,-761.0,1.4684119530849986,1.4466186303231452,-268.5,-168.0,-171.5,-219.5,-204.0,-221.5,-138.5,-197.0
-1790.5,-965.0,-825.5,1.489397086865372,1.4092526867985726,-363.0,-184.0,-246.0,-172.0,-250.5,-228.5,-172.5,-174.0
-1640.5,-842.5,-798.0,1.5158167658580675,1.4340044468641282,-240.5,-173.0,-200.5,-228.5,-215.5,-228.5,-153.0,-201.0
-1551.0,-744.0,-807.0,1.4822825259632535,1.435940285358164,-253.5,-134.5,-188.0,-168.0,-207.5,-239.5,-165.5,-194.5
-1825.5,-991.5,-834.0,1.4925065211123891,1.4169424063629574,-348.5,-188.5,-239.5,-215.0,-198.0,-238.0,-186.5,-211.5
-1566.5,-831.5,-735.0,1.5262543340524037,1.4633459880948068,-286.0,-123.5,-206.0,-216.0,-197.0,-215.0,-149.0,-174.0
-1677.0,-804.5,-872.5,1.5046963804297977,1.4237413477566507,-273.5,-155.5,-196.5,-179.0,-263.5,-266.5,-146.5,-196.0
-1519.0,-712.5,-806.5,1.5300348574916522,1.4353290051221848,-235.0,-127.5,-199.0,-151.0,-262.0,-205.5,-136.5,-202.5
-1660.0,-827.0,-833.0,1.5045029792520734,1.4304308348231844,-282.5,-130.0,-198.5,-216.0,-237.5,-218.0,-175.0,-202.5
-1576.0,-824.5,-751.5,1.522829532954428,1.4365783876842924,-262.0,-184.5,-176.0,-202.0,-231.0,-210.0,-128.5,-182.0
-1815.5,-924.0,-891.5,1.5053581300708982,1.4259087468187015,-311.0,-174.0,-214.5,-224.5,-277.5,-235.0,-144.5,-234.5
-1635.0,-847.0,-788.0,1.511159544189771,1.4223974429898791,-300.5,-162.5,-204.5,-179.5,-206.5,-249.5,-147.0,-185.0
-1612.0,-876.0,-736.0,1.4922456892000304,1.4604938788546455,-294.5,-171.0,-228.0,-182.5,-215.0,-205.5,-136.5,-179.0
-1707.5,-853.0,-854.5,1.5136759395400683,1.437878246108691,-261.5,-147.5,-232.5,-211.5,-191.0,-208.0,-186.0,-269.5
-1585.0,-824.5,-760.5,1.525445471207301,1.4452640601330333,-282.5,-154.5,-208.5,-179.0,-216.5,-231.0,-152.5,-160.5
-1561.5,-831.5,-730.0,1.5098591981662643,1.4602835295928849,-309.5,-137.0,-173.5,-211.5,-209.5,-180.5,-152.0,-188.0
-1767.0,-864.5,-902.5,1.5107646940482988,1.4283827205499013,-267.5,-148.0,-227.0,-222.0,-216.5,-265.0,-194.0,-227.0
-1653.5,-969.5,-684.0,1.5070049519340196,1.4665770315461688,-320.5,-155.0,-268.5,-225.5,-192.0,-205.0,-139.0,-148.0
-1551.5,-810.0,-741.5,1.503237272799015,1.461280587149991,-293.5,-142.0,-192.5,-182.0,-207.0,-217.0,-147.0,-170.5
-1709.5,-881.5,-828.0,1.5368109146753948,1.4797962663902178,-270.5,-162.0,-247.0,-202.0,-205.5,-223.0,-150.5,-249.0
-1572.0,-857.5,-714.5,1.5192449943886863,1.4505242511630059,-262.0,-168.0,-207.5,-220.0,-228.0,-168.0,-142.0,-176.5
-1778.5,-921.5,-857.0,1.5446614190936088,1.469077160126633,-293.0,-183.5,-240.5,-204.5,-326.5,-205.0,-148.5,-177.0
-1876.5,-993.0,-883.5,1.5756430367628733,1.4610114036334885,-314.5,-196.5,-268.0,-214.0,-242.0,-239.0,-175.0,-227.5
-1712.5,-969.5,-743.0,1.5909981184535555,1.490950837565793,-319.0,-171.5,-247.0,-232.0,-192.5,-218.5,-151.0,-181.0
-1494.0,-723.0,-771.0,1.5789622396230698,1.4812216783563297,-225.0,-130.0,-196.5,-171.5,-196.0,-197.5,-151.5,-226.0
-1655.0,-807.0,-848.0,1.567473067343235,1.5018897644347615,-265.5,-111.5,-202.0,-228.0,-227.5,-251.0,-169.5,-200.0
-1632.0,-837.0,-795.0,1.5904090778695212,1.470895509587394,-329.0,-127.0,-233.5,-147.5,-226.0,-240.5,-155.5,-173.0
-1630.5,-881.0,-749.5,1.5569172183672586,1.4957638420992427,-302.5,-160.0,-244.5,-174.0,-208.5,-197.5,-144.5,-199.0
